4.01			3.90683e+06			-1.76258e+09			2.43887e+06			-2.94465e+06
4.02			3.87714e+06			-1.78859e+09			2.45285e+06			-2.96904e+06
4.03			3.8472e+06			-1.81479e+09			2.46708e+06			-2.99357e+06
4.04			3.81702e+06			-1.84119e+09			2.48154e+06			-3.01824e+06
4.05			3.78659e+06			-1.86779e+09			2.49626e+06			-3.04305e+06
4.06			3.75591e+06			-1.89458e+09			2.51123e+06			-3.06802e+06
4.07			3.72498e+06			-1.92156e+09			2.52646e+06			-3.09313e+06
4.08			3.69379e+06			-1.94874e+09			2.54195e+06			-3.11839e+06
4.09			3.66235e+06			-1.97612e+09			2.55771e+06			-3.14381e+06
4.1			3.63066e+06			-2.0037e+09			2.57376e+06			-3.16939e+06
4.11			3.59871e+06			-2.03147e+09			2.59008e+06			-3.19513e+06
4.12			3.5665e+06			-2.05945e+09			2.6067e+06			-3.22103e+06
4.13			3.53403e+06			-2.08762e+09			2.62361e+06			-3.2471e+06
4.14			3.50129e+06			-2.11599e+09			2.64083e+06			-3.27333e+06
4.15			3.4683e+06			-2.14457e+09			2.65836e+06			-3.29974e+06
4.16			3.43503e+06			-2.17334e+09			2.6762e+06			-3.32632e+06
4.17			3.4015e+06			-2.20232e+09			2.69438e+06			-3.35308e+06
4.18			3.3677e+06			-2.2315e+09			2.71289e+06			-3.38003e+06
4.19			3.33363e+06			-2.26088e+09			2.73174e+06			-3.40716e+06
4.2			3.29929e+06			-2.29047e+09			2.75094e+06			-3.43447e+06
4.21			3.26467e+06			-2.32027e+09			2.7705e+06			-3.46198e+06
4.22			3.22977e+06			-2.35026e+09			2.79043e+06			-3.48969e+06
4.23			3.19459e+06			-2.38047e+09			2.81073e+06			-3.51759e+06
4.24			3.15914e+06			-2.41088e+09			2.83143e+06			-3.5457e+06
4.25			3.1234e+06			-2.4415e+09			2.85252e+06			-3.57401e+06
4.26			3.08737e+06			-2.47232e+09			2.87402e+06			-3.60254e+06
4.27			3.05106e+06			-2.50336e+09			2.89594e+06			-3.63128e+06
4.28			3.01446e+06			-2.5346e+09			2.91829e+06			-3.66024e+06
4.29			2.97756e+06			-2.56605e+09			2.94108e+06			-3.68942e+06
4.3			2.94037e+06			-2.59772e+09			2.96432e+06			-3.71883e+06
4.31			2.90289e+06			-2.62959e+09			2.98803e+06			-3.74848e+06
4.32			2.8651e+06			-2.66168e+09			3.01221e+06			-3.77836e+06
4.33			2.82702e+06			-2.69398e+09			3.03689e+06			-3.80848e+06
4.34			2.78863e+06			-2.72649e+09			3.06207e+06			-3.83885e+06
4.35			2.74994e+06			-2.75922e+09			3.08777e+06			-3.86947e+06
4.36			2.71093e+06			-2.79216e+09			3.114e+06			-3.90035e+06
4.37001			2.67162e+06			-2.82531e+09			3.14079e+06			-3.93149e+06
4.38001			2.63199e+06			-2.85868e+09			3.16814e+06			-3.96289e+06
4.39001			2.59204e+06			-2.89227e+09			3.19607e+06			-3.99458e+06
4.40001			2.55178e+06			-2.92607e+09			3.22459e+06			-4.02654e+06
4.41001			2.51119e+06			-2.96009e+09			3.25374e+06			-4.05878e+06
4.42001			2.47028e+06			-2.99433e+09			3.28352e+06			-4.09132e+06
4.43001			2.42904e+06			-3.02879e+09			3.31396e+06			-4.12416e+06
4.44001			2.38746e+06			-3.06347e+09			3.34507e+06			-4.15729e+06
4.45001			2.34556e+06			-3.09837e+09			3.37687e+06			-4.19075e+06
4.46001			2.30331e+06			-3.13349e+09			3.40939e+06			-4.22451e+06
4.47001			2.26072e+06			-3.16882e+09			3.44265e+06			-4.25861e+06
4.48001			2.21779e+06			-3.20439e+09			3.47668e+06			-4.29303e+06
4.49001			2.17452e+06			-3.24017e+09			3.51149e+06			-4.3278e+06
4.50001			2.13089e+06			-3.27618e+09			3.54712e+06			-4.36292e+06
4.51001			2.0869e+06			-3.31241e+09			3.58359e+06			-4.39839e+06
4.52001			2.04256e+06			-3.34886e+09			3.62093e+06			-4.43422e+06
4.53001			1.99786e+06			-3.38554e+09			3.65916e+06			-4.47043e+06
4.54001			1.95279e+06			-3.42245e+09			3.69833e+06			-4.50702e+06
4.55001			1.90735e+06			-3.45958e+09			3.73845e+06			-4.54401e+06
4.56001			1.86153e+06			-3.49694e+09			3.77957e+06			-4.58139e+06
4.57001			1.81534e+06			-3.53453e+09			3.82172e+06			-4.61919e+06
4.58001			1.76877e+06			-3.57235e+09			3.86493e+06			-4.6574e+06
4.59001			1.72181e+06			-3.61039e+09			3.90924e+06			-4.69605e+06
4.60001			1.67445e+06			-3.64866e+09			3.9547e+06			-4.73515e+06
4.61001			1.62671e+06			-3.68717e+09			4.00135e+06			-4.77469e+06
4.62001			1.57856e+06			-3.7259e+09			4.04923e+06			-4.81471e+06
4.63001			1.53001e+06			-3.76487e+09			4.09838e+06			-4.8552e+06
4.64001			1.48105e+06			-3.80407e+09			4.14886e+06			-4.89618e+06
4.65001			1.43167e+06			-3.8435e+09			4.20072e+06			-4.93767e+06
4.66001			1.38187e+06			-3.88317e+09			4.254e+06			-4.97968e+06
4.67001			1.33165e+06			-3.92306e+09			4.30877e+06			-5.02222e+06
4.68001			1.281e+06			-3.9632e+09			4.36509e+06			-5.06531e+06
4.69001			1.22991e+06			-4.00357e+09			4.42302e+06			-5.10896e+06
4.70001			1.17838e+06			-4.04417e+09			4.48262e+06			-5.15319e+06
4.71001			1.1264e+06			-4.08501e+09			4.54397e+06			-5.19801e+06
4.72001			1.07396e+06			-4.12609e+09			4.60714e+06			-5.24345e+06
4.73001			1.02107e+06			-4.16741e+09			4.6722e+06			-5.28952e+06
4.74001			967703			-4.20897e+09			4.73924e+06			-5.33625e+06
4.75001			913867			-4.25076e+09			4.80834e+06			-5.38364e+06
4.76001			859550			-4.2928e+09			4.8796e+06			-5.43172e+06
4.77001			804744			-4.33507e+09			4.95312e+06			-5.48052e+06
4.78001			749444			-4.37759e+09			5.02899e+06			-5.53005e+06
4.79001			693641			-4.42034e+09			5.10733e+06			-5.58034e+06
4.80001			637326			-4.46334e+09			5.18826e+06			-5.63141e+06
4.81002			580494			-4.50659e+09			5.27188e+06			-5.6833e+06
4.82002			523133			-4.55007e+09			5.35835e+06			-5.73602e+06
4.83002			465237			-4.5938e+09			5.44779e+06			-5.7896e+06
4.84002			406797			-4.63778e+09			5.54036e+06			-5.84408e+06
4.85002			347802			-4.682e+09			5.63621e+06			-5.89948e+06
4.86002			288243			-4.72647e+09			5.73552e+06			-5.95584e+06
4.87002			228111			-4.77118e+09			5.83846e+06			-6.0132e+06
4.88002			167396			-4.81614e+09			5.94524e+06			-6.07158e+06
4.89002			106085			-4.86135e+09			6.05604e+06			-6.13103e+06
4.90002			44169.3			-4.90681e+09			6.17111e+06			-6.19159e+06
4.91002			-18363.7			-4.95252e+09			6.29067e+06			-6.25331e+06
